ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERDATE,STATUS,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
10340,55,87.75,11/24/2004 0:00,Shipped,Planes,S700_2466,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10352,49,100,12/3/2004 0:00,Shipped,Planes,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,MA,58339,USA,NA,Taylor,Leslie
10361,26,100,12/17/2004 0:00,Shipped,Planes,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10375,33,100,2/3/2005 0:00,Shipped,Planes,S700_2466,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10386,37,83.84,3/1/2005 0:00,Resolved,Planes,S700_2466,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10398,22,86.76,3/30/2005 0:00,Shipped,Planes,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,EMEA,Henriot,Paul
10401,85,88.75,4/3/2005 0:00,On Hold,Planes,S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10416,22,100,5/10/2005 0:00,Shipped,Planes,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10105,31,65.77,2/11/2003 0:00,Shipped,Ships,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10119,38,65.77,4/28/2003 0:00,Shipped,Ships,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10129,45,85.29,6/12/2003 0:00,Shipped,Ships,S700_2610,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10143,31,85.29,8/10/2003 0:00,Shipped,Ships,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10154,36,64.33,10/2/2003 0:00,Shipped,Ships,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,CA,92561,USA,NA,Young,Leslie
10167,46,70.11,10/23/2003 0:00,Cancelled,Ships,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10177,32,76.62,11/7/2003 0:00,Shipped,Ships,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,39,57.82,11/14/2003 0:00,Shipped,Ships,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,50,78.79,11/26/2003 0:00,Shipped,Ships,S700_2610,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10208,46,74.45,1/2/2004 0:00,Shipped,Ships,S700_2610,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10222,36,80.95,2/19/2004 0:00,Shipped,Ships,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10233,29,82.4,3/29/2004 0:00,Shipped,Ships,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10248,32,75.89,5/7/2004 0:00,Cancelled,Ships,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10261,44,68.67,6/17/2004 0:00,Shipped,Ships,S700_2610,Qu‚bec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montr‚al,Qu‚bec,H1J 1C3,Canada,NA,FresniŠre,Jean
10273,42,62.16,7/21/2004 0:00,Shipped,Ships,S700_2610,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10283,47,65.77,8/20/2004 0:00,Shipped,Ships,S700_2610,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10295,44,58.55,9/10/2004 0:00,Shipped,Ships,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10306,43,75.17,10/14/2004 0:00,Shipped,Ships,S700_2610,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10316,48,74.45,11/1/2004 0:00,Shipped,Ships,S700_2610,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10327,21,96.31,11/10/2004 0:00,Resolved,Ships,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10339,50,74.35,11/23/2004 0:00,Shipped,Ships,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10350,29,75.35,12/2/2004 0:00,Shipped,Ships,S700_2610,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10373,41,70.33,1/31/2005 0:00,Shipped,Ships,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10386,37,100,3/1/2005 0:00,Resolved,Ships,S700_2610,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10397,22,66.5,3/28/2005 0:00,Shipped,Ships,S700_2610,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,,31000,France,EMEA,Roulet,Annette
10414,31,75.89,5/6/2005 0:00,On Hold,Ships,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10103,42,100,1/29/2003 0:00,Shipped,Classic Cars,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
10114,42,100,4/1/2003 0:00,Shipped,Classic Cars,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,,75012,France,EMEA,Bertrand,Marie
10126,45,100,5/28/2003 0:00,Shipped,Classic Cars,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,,28023,Spain,EMEA,Sommer,Mart¡n
10140,36,100,7/24/2003 0:00,Shipped,Classic Cars,S700_2824,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10150,20,100,9/19/2003 0:00,Shipped,Classic Cars,S700_2824,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Japan,Natividad,Eric
10164,39,81.93,10/21/2003 0:00,Resolved,Classic Cars,S700_2824,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,,8010,Austria,EMEA,Mendel,Roland
10175,42,85.98,11/6/2003 0:00,Shipped,Classic Cars,S700_2824,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10183,23,86.99,11/13/2003 0:00,Shipped,Classic Cars,S700_2824,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
10194,26,89.01,11/25/2003 0:00,Shipped,Classic Cars,S700_2824,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10206,33,100,12/5/2003 0:00,Shipped,Classic Cars,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10217,31,88,2/4/2004 0:00,Shipped,Classic Cars,S700_2824,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,APAC,Victorino,Wendy
10229,50,100,3/11/2004 0:00,Shipped,Classic Cars,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10245,44,100,5/4/2004 0:00,Shipped,Classic Cars,S700_2824,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Murphy,Leslie
10258,45,80.92,6/15/2004 0:00,Shipped,Classic Cars,S700_2824,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10270,46,88,7/19/2004 0:00,Shipped,Classic Cars,S700_2824,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10281,27,85.98,8/19/2004 0:00,Shipped,Classic Cars,S700_2824,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10291,28,100,9/8/2004 0:00,Shipped,Classic Cars,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10304,40,100,10/11/2004 0:00,Shipped,Classic Cars,S700_2824,Auto Associ‚s & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,,78000,France,EMEA,Tonini,Daniel
10313,30,99.13,10/22/2004 0:00,Shipped,Classic Cars,S700_2824,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10324,34,100,11/5/2004 0:00,Shipped,Classic Cars,S700_2824,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Frick,Michael
10336,46,100,11/20/2004 0:00,Shipped,Classic Cars,S700_2824,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,,75012,France,EMEA,Bertrand,Marie
10348,32,82.83,11/1/2004 0:00,Shipped,Classic Cars,S700_2824,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,,28023,Spain,EMEA,Sommer,Mart¡n
10358,27,100,12/10/2004 0:00,Shipped,Classic Cars,S700_2824,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10371,34,100,1/23/2005 0:00,Shipped,Classic Cars,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10382,34,54.84,2/17/2005 0:00,Shipped,Classic Cars,S700_2824,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10411,34,100,5/1/2005 0:00,Shipped,Classic Cars,S700_2824,Qu‚bec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montr‚al,Qu‚bec,H1J 1C3,Canada,NA,FresniŠre,Jean
10424,46,80.92,5/31/2005 0:00,In Process,Classic Cars,S700_2824,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10106,32,100,2/17/2003 0:00,Shipped,Planes,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10120,24,100,4/29/2003 0:00,Shipped,Planes,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10133,27,99.67,6/27/2003 0:00,Shipped,Planes,S700_2834,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10145,20,100,8/25/2003 0:00,Shipped,Planes,S700_2834,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Young,Julie
10168,36,100,10/28/2003 0:00,Shipped,Planes,S700_2834,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10188,29,100,11/18/2003 0:00,Shipped,Planes,S700_2834,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
10210,25,100,1/12/2004 0:00,Shipped,Planes,S700_2834,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,29,100,2/20/2004 0:00,Shipped,Planes,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10235,25,96.11,4/2/2004 0:00,Shipped,Planes,S700_2834,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10250,44,100,5/11/2004 0:00,Shipped,Planes,S700_2834,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10263,47,100,6/28/2004 0:00,Shipped,Planes,S700_2834,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,King,Julie
10275,48,100,7/23/2004 0:00,Shipped,Planes,S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10285,45,100,8/27/2004 0:00,Shipped,Planes,S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10297,35,100,9/16/2004 0:00,Shipped,Planes,S700_2834,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,,2,Ireland,EMEA,Cassidy,Dean
10308,31,100,10/15/2004 0:00,Shipped,Planes,S700_2834,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Frick,Steve
10318,50,100,11/2/2004 0:00,Shipped,Planes,S700_2834,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Yu,Kyung
10328,33,100,11/12/2004 0:00,Shipped,Planes,S700_2834,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10340,29,100,11/24/2004 0:00,Shipped,Planes,S700_2834,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10353,48,68.8,12/4/2004 0:00,Shipped,Planes,S700_2834,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,NA,Lewis,Dan
10361,44,72.42,12/17/2004 0:00,Shipped,Planes,S700_2834,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10375,25,66.73,2/3/2005 0:00,Shipped,Planes,S700_2834,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10388,50,100,3/3/2005 0:00,Shipped,Planes,S700_2834,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Benitez,Violeta
10398,23,100,3/30/2005 0:00,Shipped,Planes,S700_2834,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,EMEA,Henriot,Paul
10401,21,96.11,4/3/2005 0:00,On Hold,Planes,S700_2834,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10416,41,100,5/10/2005 0:00,Shipped,Planes,S700_2834,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10106,44,74.4,2/17/2003 0:00,Shipped,Planes,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10120,43,76,4/29/2003 0:00,Shipped,Planes,S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10143,28,96,8/10/2003 0:00,Shipped,Planes,S700_3167,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10155,43,86.4,10/6/2003 0:00,Shipped,Planes,S700_3167,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
10168,48,96,10/28/2003 0:00,Shipped,Planes,S700_3167,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Hirano,Juri
10199,38,82.4,12/1/2003 0:00,Shipped,Planes,S700_3167,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Thompson,Steve
10210,31,86.4,1/12/2004 0:00,Shipped,Planes,S700_3167,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory
10223,26,67.2,2/20/2004 0:00,Shipped,Planes,S700_3167,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10235,32,92,4/2/2004 0:00,Shipped,Planes,S700_3167,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10250,44,67.2,5/11/2004 0:00,Shipped,Planes,S700_3167,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Frick,Sue
10262,27,76,6/24/2004 0:00,Cancelled,Planes,S700_3167,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10275,43,73.6,7/23/2004 0:00,Shipped,Planes,S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10284,25,69.6,8/21/2004 0:00,Shipped,Planes,S700_3167,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan
10296,22,80.8,9/15/2004 0:00,Shipped,Planes,S700_3167,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,,80686,Germany,EMEA,Donnermeyer,Michael
10308,21,87.2,10/15/2004 0:00,Shipped,Planes,S700_3167,Mini Classics,9145554562,3758 North Pendale Street,White Plains,NY,24067,USA,NA,Frick,Steve
10316,48,75.2,11/1/2004 0:00,Shipped,Planes,S700_3167,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10328,33,64,11/12/2004 0:00,Shipped,Planes,S700_3167,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10341,34,100,11/24/2004 0:00,Shipped,Planes,S700_3167,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,,5020,Austria,EMEA,Pipps,Georg
10353,43,81.95,12/4/2004 0:00,Shipped,Planes,S700_3167,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,NA,Lewis,Dan
10361,44,100,12/17/2004 0:00,Shipped,Planes,S700_3167,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10375,44,100,2/3/2005 0:00,Shipped,Planes,S700_3167,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10386,32,94.34,3/1/2005 0:00,Resolved,Planes,S700_3167,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10398,29,65.6,3/30/2005 0:00,Shipped,Planes,S700_3167,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,,51100,France,EMEA,Henriot,Paul
10401,77,92,4/3/2005 0:00,On Hold,Planes,S700_3167,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,NA,Brown,William
10416,39,67.2,5/10/2005 0:00,Shipped,Planes,S700_3167,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
10105,39,81.14,2/11/2003 0:00,Shipped,Ships,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10118,36,100,4/21/2003 0:00,Shipped,Ships,S700_3505,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10129,42,91.15,6/12/2003 0:00,Shipped,Ships,S700_3505,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10142,21,100,8/8/2003 0:00,Shipped,Ships,S700_3505,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10153,50,88.15,9/28/2003 0:00,Shipped,Ships,S700_3505,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10167,24,100,10/23/2003 0:00,Cancelled,Ships,S700_3505,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10177,44,92.16,11/7/2003 0:00,Shipped,Ships,S700_3505,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,37,100,11/14/2003 0:00,Shipped,Ships,S700_3505,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,27,92.16,11/26/2003 0:00,Shipped,Ships,S700_3505,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo
10208,37,100,1/2/2004 0:00,Shipped,Ships,S700_3505,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,,69004,France,EMEA,Saveley,Mary
10222,38,100,2/19/2004 0:00,Shipped,Ships,S700_3505,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,NA,Thompson,Valarie
10232,48,96.16,3/20/2004 0:00,Shipped,Ships,S700_3505,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10248,30,100,5/7/2004 0:00,Cancelled,Ships,S700_3505,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Yu,Kwai
10261,25,88.15,6/17/2004 0:00,Shipped,Ships,S700_3505,Qu‚bec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montr‚al,Qu‚bec,H1J 1C3,Canada,NA,FresniŠre,Jean
10273,40,86.15,7/21/2004 0:00,Shipped,Ships,S700_3505,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10283,22,88.15,8/20/2004 0:00,Shipped,Ships,S700_3505,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10295,34,100,9/10/2004 0:00,Shipped,Ships,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10306,32,90.15,10/14/2004 0:00,Shipped,Ships,S700_3505,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10315,31,86.15,10/29/2004 0:00,Shipped,Ships,S700_3505,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,,44000,France,EMEA,Labrune,Janine
10327,43,80,11/10/2004 0:00,Resolved,Ships,S700_3505,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10337,31,89.38,11/21/2004 0:00,Shipped,Ships,S700_3505,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,NA,Hernandez,Maria
10350,31,77.34,12/2/2004 0:00,Shipped,Ships,S700_3505,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10373,34,96.34,1/31/2005 0:00,Shipped,Ships,S700_3505,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
10386,45,92.08,3/1/2005 0:00,Resolved,Ships,S700_3505,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10397,48,100,3/28/2005 0:00,Shipped,Ships,S700_3505,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,,31000,France,EMEA,Roulet,Annette
10414,28,100,5/6/2005 0:00,On Hold,Ships,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Yoshido,Juri
10105,22,100,2/11/2003 0:00,Shipped,Ships,S700_3962,Danish Wholesale Imports,31 12 3555,Vinb‘ltet 34,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10117,45,83.42,4/16/2003 0:00,Shipped,Ships,S700_3962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Japan,Natividad,Eric
10129,30,85.41,6/12/2003 0:00,Shipped,Ships,S700_3962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,,WX3 6FW,UK,EMEA,Brown,Ann
10142,38,85.41,8/8/2003 0:00,Shipped,Ships,S700_3962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10153,20,100,9/28/2003 0:00,Shipped,Ships,S700_3962,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,,28034,Spain,EMEA,Freyre,Diego
10167,28,100,10/23/2003 0:00,Cancelled,Ships,S700_3962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Br„cke,,S-844 67,Sweden,EMEA,Larsson,Maria
